0,186,18.60
1,99,0
2,95,0
3,94,0
4,94,0
5,95,0
6,95,0
7,95,0
8,95,0
9,94,0
10,94,96.86
11,95,0
12,95,0
13,94,0
14,95,0
15,123,0
16,94,0
17,94,0
18,99,0
19,94,0
20,98,107.79
21,272,0
22,94,0
23,94,0
24,99,0
25,126,0
26,94,0
27,95,0
28,238,0
29,193,0
30,156,156.88
31,161,0
32,138,0
33,159,0
34,187,0
35,183,0
36,177,0
37,179,0
38,196,0
39,160,0
40,207,190.39
41,223,0
42,133,0
43,94,0
44,241,0
45,194,0
46,94,0
47,142,0
48,283,0
49,189,0
50,128,191.14
51,123,0
52,98,0
53,145,0
54,328,0
55,94,0
56,155,0
57,114,0
58,94,0
59,168,0
60,94,160.41
61,150,0
62,100,0
63,96,0
64,135,0
65,162,0
66,246,0
67,94,0
68,211,0
69,93,0
70,101,154.84
71,208,0
72,94,0
73,94,0
74,138,0
75,102,0
76,237,0
77,146,0
78,204,0
79,143,0
80,176,169.68
81,95,0
82,116,0
83,227,0
84,318,0
85,132,0
86,201,0
87,95,0
88,186,0
89,179,0
90,155,187.37
91,260,0
92,193,0
93,94,0
94,138,0
95,203,0
96,101,0
97,108,0
98,112,0
99,192,0
100,159,174.74
101,100,0
102,151,0
103,202,0
104,103,0
105,188,0
106,266,0
107,94,0
108,179,0
109,128,0
110,212,179.77
111,203,0
112,156,0
113,187,0
114,323,0
115,253,0
116,133,0
117,95,0
118,194,0
119,164,0
120,227,211.48
121,94,0
122,192,0
123,243,0
124,287,0
125,142,0
126,102,0
127,94,0
128,181,0
129,206,0
130,220,197.25
131,185,0
132,174,0
133,99,0
134,216,0
135,507,0
136,305,0
137,94,0
138,95,0
139,94,0
140,334,230.02
141,301,0
142,95,0
143,190,0
144,96,0
145,116,0
146,95,0
147,168,0
148,94,0
149,336,0
150,94,181.50
151,401,0
152,407,0
153,94,0
154,176,0
155,94,0
156,275,0
157,301,0
158,204,0
159,95,0
160,285,251.35
161,257,0
162,102,0
163,113,0
164,191,0
165,187,0
166,234,0
167,130,0
168,222,0
169,123,0
170,130,194.04
171,142,0
172,94,0
173,169,0
174,95,0
175,95,0
176,382,0
177,326,0
178,96,0
179,152,0
180,330,207.50
181,196,0
182,185,0
183,94,0
184,256,0
185,94,0
186,282,0
187,212,0
188,94,0
189,167,0
190,163,195.05
191,286,0
192,189,0
193,94,0
194,127,0
195,169,0
196,107,0
197,290,0
198,96,0
199,298,0
200,94,194.51
201,331,0
202,130,0
203,94,0
204,504,0
205,95,0
206,122,0
207,236,0
208,172,0
209,140,0
210,185,220.35
211,94,0
212,108,0
213,404,0
214,233,0
215,309,0
216,101,0
217,368,0
218,98,0
219,227,0
220,346,250.84
221,334,0
222,94,0
223,237,0
224,453,0
225,94,0
226,96,0
227,109,0
228,288,0
229,438,0
230,95,248.88
231,95,0
232,238,0
233,395,0
234,157,0
235,102,0
236,164,0
237,482,0
238,142,0
239,94,0
240,206,232.39
241,95,0
242,361,0
243,97,0
244,100,0
245,242,0
246,301,0
247,96,0
248,364,0
249,408,0
250,395,269.14
251,195,0
252,96,0
253,226,0
254,211,0
255,193,0
256,305,0
257,295,0
258,355,0
259,194,0
260,98,243.71
261,96,0
262,100,0
263,407,0
264,97,0
265,98,0
266,97,0
267,203,0
268,188,0
269,224,0
270,168,192.17
271,138,0
272,97,0
273,265,0
274,268,0
275,834,0
276,506,0
277,97,0
278,844,0
279,843,0
280,524,460.82
281,178,0
282,378,0
283,103,0
284,228,0
285,265,0
286,97,0
287,843,0
288,96,0
289,843,0
290,96,358.78
291,99,0
292,96,0
293,320,0
294,97,0
295,314,0
296,107,0
297,98,0
298,251,0
299,97,0
300,843,268.08
301,204,0
302,161,0
303,122,0
304,98,0
305,97,0
306,98,0
307,98,0
308,97,0
309,97,0
310,293,163.31
311,97,0
312,213,0
313,205,0
314,420,0
315,249,0
316,96,0
317,320,0
318,96,0
319,97,0
320,843,279.93
321,100,0
322,96,0
323,842,0
324,328,0
325,152,0
326,157,0
327,231,0
328,119,0
329,97,0
330,106,250.79
331,461,0
332,96,0
333,97,0
334,565,0
335,97,0
336,288,0
337,96,0
338,255,0
339,238,0
340,98,254.18
341,468,0
342,497,0
343,843,0
344,96,0
345,626,0
346,98,0
347,99,0
348,96,0
349,97,0
350,234,340.82
351,96,0
352,193,0
353,820,0
354,96,0
355,208,0
356,314,0
357,98,0
358,98,0
359,559,0
360,490,331.28
361,97,0
362,97,0
363,171,0
364,151,0
365,96,0
366,356,0
367,98,0
368,98,0
369,201,0
370,208,190.43
371,99,0
372,97,0
373,217,0
374,104,0
375,98,0
376,254,0
377,564,0
378,339,0
379,96,0
380,96,215.44
381,97,0
382,378,0
383,97,0
384,595,0
385,98,0
386,97,0
387,96,0
388,431,0
389,135,0
390,525,276.44
391,194,0
392,247,0
393,186,0
394,155,0
395,99,0
396,137,0
397,376,0
398,97,0
399,434,0
400,97,229.84
401,97,0
402,96,0
403,295,0
404,238,0
405,121,0
406,338,0
407,215,0
408,356,0
409,120,0
410,104,220.98
411,116,0
412,193,0
413,542,0
414,97,0
415,97,0
416,104,0
417,111,0
418,265,0
419,98,0
420,300,214.40
421,552,0
422,98,0
423,192,0
424,143,0
425,96,0
426,114,0
427,98,0
428,271,0
429,713,0
430,596,308.74
431,649,0
432,843,0
433,574,0
434,97,0
435,218,0
436,618,0
437,98,0
438,260,0
439,209,0
440,138,401.27
441,97,0
442,150,0
443,262,0
444,336,0
445,98,0
446,336,0
447,97,0
448,401,0
449,664,0
450,97,293.93
451,96,0
452,97,0
453,102,0
454,720,0
455,843,0
456,541,0
457,96,0
458,656,0
459,320,0
460,516,428.09
461,490,0
462,844,0
463,193,0
464,189,0
465,97,0
466,456,0
467,601,0
468,271,0
469,705,0
470,154,442.81
471,355,0
472,140,0
473,103,0
474,240,0
475,244,0
476,97,0
477,100,0
478,97,0
479,98,0
480,453,236.98
481,98,0
482,173,0
483,309,0
484,97,0
485,180,0
486,688,0
487,115,0
488,331,0
489,206,0
490,134,256.80
491,97,0
492,98,0
493,264,0
494,96,0
495,162,0
496,233,0
497,296,0
498,141,0
499,97,0
500,97,183.78
501,300,0
502,96,0
503,739,0
504,368,0
505,104,0
506,102,0
507,96,0
508,97,0
509,417,0
510,98,260.08
511,170,0
512,477,0
513,97,0
514,97,0
515,335,0
516,160,0
517,149,0
518,98,0
519,186,0
520,134,216.31
521,98,0
522,102,0
523,97,0
524,189,0
525,198,0
526,96,0
527,162,0
528,192,0
529,173,0
530,98,162.13
531,97,0
532,304,0
533,104,0
534,210,0
535,96,0
536,149,0
537,324,0
538,98,0
539,98,0
540,225,186.71
541,236,0
542,96,0
543,100,0
544,97,0
545,196,0
546,136,0
547,97,0
548,308,0
549,325,0
550,178,195.57
551,96,0
552,326,0
553,291,0
554,120,0
555,185,0
556,185,0
557,97,0
558,100,0
559,99,0
560,303,199.76
561,96,0
562,99,0
563,171,0
564,97,0
565,189,0
566,97,0
567,96,0
568,144,0
569,296,0
570,130,161.48
571,254,0
572,357,0
573,158,0
574,267,0
575,138,0
576,97,0
577,98,0
578,97,0
579,129,0
580,271,202.75
581,289,0
582,97,0
583,102,0
584,212,0
585,97,0
586,97,0
587,190,0
588,192,0
589,324,0
590,134,193.67
591,171,0
592,213,0
593,314,0
594,139,0
595,293,0
596,97,0
597,96,0
598,100,0
599,188,0
600,98,190.27
601,98,0
602,97,0
603,104,0
604,98,0
605,96,0
606,100,0
607,150,0
608,153,0
609,277,0
610,263,162.63
611,236,0
612,229,0
613,99,0
614,104,0
615,99,0
616,98,0
617,118,0
618,289,0
619,456,0
620,96,198.66
621,167,0
622,175,0
623,294,0
624,258,0
625,286,0
626,120,0
627,96,0
628,104,0
629,201,0
630,192,209.17
631,327,0
632,401,0
633,97,0
634,97,0
635,96,0
636,144,0
637,218,0
638,98,0
639,318,0
640,238,224.32
641,97,0
642,843,0
643,96,0
644,185,0
645,147,0
646,97,0
647,134,0
648,264,0
649,97,0
650,236,242.03
651,291,0
652,97,0
653,165,0
654,247,0
655,251,0
656,305,0
657,159,0
658,97,0
659,530,0
660,425,280.90
661,659,0
662,130,0
663,770,0
664,98,0
665,104,0
666,99,0
667,121,0
668,97,0
669,197,0
670,98,265.39
671,325,0
672,373,0
673,229,0
674,237,0
675,134,0
676,244,0
677,230,0
678,96,0
679,133,0
680,102,236.84
681,165,0
682,126,0
683,176,0
684,179,0
685,220,0
686,213,0
687,293,0
688,186,0
689,97,0
690,160,205.18
691,316,0
692,97,0
693,219,0
694,202,0
695,98,0
696,195,0
697,136,0
698,232,0
699,128,0
